1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
994	-1.060832	174.544077	126548.081370	0.000098	47.9
995	-1.058898	175.544077	125904.215203	0.000130	45.4
996	-1.063564	174.682156	126458.785016	0.000114	44.9
997	-1.066100	173.819014	127019.058319	0.000141	46.0
998	-1.064899	174.819014	126370.402933	0.000158	48.6
999	-1.073353	173.955872	126929.891627	0.000155	48.8
1000	-1.063300	173.092730	127494.356481	0.000142	46.1
1001	-1.062462	174.092730	126840.850215	0.000142	47.6
1002	-1.061342	175.092730	126194.009049	0.000116	50.6
1003	-1.065398	176.092730	125553.731708	0.000174	50.9
1004	-1.064678	177.092730	124919.918787	0.000116	49.8
1005	-1.061172	176.229588	125466.609746	0.000168	48.3
1006	-1.065691	177.229588	124833.673911	0.000137	49.0
1007	-1.062452	178.229588	124207.091910	0.000156	50.8
1008	-1.067904	177.366446	124747.548040	0.000131	47.6
1009	-1.069935	176.503304	125292.728045	0.000148	46.7
1010	-1.062587	177.503304	124661.540928	0.000151	45.7
1011	-1.065925	178.503304	124036.681397	0.000127	45.9
1012	-1.067270	179.503304	123418.054776	0.000147	48.1
1013	-1.062936	180.503303	122805.568838	0.000193	50.6
1014	-1.071196	179.640161	123333.871087	0.000162	49.3
1015	-1.064727	180.640161	122722.217781	0.000121	49.2
1016	-1.066604	179.777019	123249.801590	0.000129	47.7
1017	-1.063546	178.913877	123781.941159	0.000143	47.8
1018	-1.061275	178.050735	124318.695513	0.000161	46.6
1019	-1.067803	177.187593	124860.125427	0.000168	46.6
1020	-1.058773	176.324451	125406.292016	0.000164	45.6
1021	-1.064512	175.461309	125957.257711	0.000152	45.9
1022	-1.064883	174.598167	126513.086045	0.000151	45.7
1023	-1.069330	175.598167	125869.575030	0.000145	51.7
1024	-1.063858	176.598167	125232.577345	0.000132	44.9
1025	-1.065159	175.735025	125782.014342	0.000170	45.9
1026	-1.064792	176.735025	125145.900359	0.000189	46.4
1027	-1.054408	177.735025	124516.188005	0.000141	48.5
1028	-1.065152	178.735025	123892.781129	0.000130	49.6
1029	-1.058921	179.735025	123275.585494	0.000122	47.7
1030	-1.060707	178.871883	123807.948215	0.000130	46.5
1031	-1.066788	178.008741	124344.928870	0.000133	47.9
1032	-1.061436	179.008741	123723.231396	0.000152	47.5
1033	-1.062723	178.145599	124259.475842	0.000143	49.4
1034	-1.061967	179.145599	123638.630435	0.000161	47.7
1035	-1.064538	180.145599	123023.958123	0.000142	47.5
1036	-1.059756	181.145597	122415.368736	0.000167	47.0
1037	-1.065592	182.145597	121812.769562	0.000175	47.7
1038	-1.061443	181.282455	122332.546335	0.000127	45.6
1039	-1.057147	180.419312	122856.777906	0.000150	45.1
1040	-1.069418	181.419312	122249.835928	0.000144	44.9
1041	-1.067618	180.556173	122773.355823	0.000146	47.3
1042	-1.054529	181.556173	122167.235782	0.000118	46.6
1043	-1.064217	182.556173	121567.071076	0.000163	48.7
1044	-1.072517	183.556173	120972.774314	0.000156	48.7
1045	-1.059753	182.693031	121485.392177	0.000117	46.7
1046	-1.062614	183.693031	120891.891804	0.000150	47.7
1047	-1.060327	182.829889	121403.822973	0.000165	44.8
1048	-1.065491	181.966747	121920.108247	0.000133	45.8
1049	-1.071385	182.966747	121322.363221	0.000154	46.2
1050	-1.064990	182.103605	121837.954420	0.000129	44.8
1051	-1.066962	183.103605	121241.012712	0.000151	43.9
1052	-1.066559	182.240464	121755.910365	0.000122	50.8
1053	-1.063868	183.240464	121159.770365	0.000183	46.0
1054	-1.068221	184.240464	120569.439550	0.000130	45.7
1055	-1.059296	185.240464	119984.833421	0.000181	43.2
1056	-1.061136	186.240464	119405.869105	0.000193	44.2
1057	-1.057630	185.377322	119905.266149	0.000123	47.7
1058	-1.066128	184.514180	120408.858042	0.000124	48.3
1059	-1.068725	183.651038	120916.697832	0.000140	46.2
1060	-1.057683	184.651038	120328.727555	0.000149	45.9
1061	-1.064719	185.651033	119746.450907	0.000104	46.7
1062	-1.060013	186.651032	119169.779464	0.000176	45.7
1063	-1.069246	187.651032	118598.635492	0.000123	46.0
1064	-1.062394	188.651032	118032.940040	0.000142	46.4
1065	-1.060714	189.651032	117472.615514	0.000127	44.6
1066	-1.066401	190.651032	116917.585783	0.000154	46.8
1067	-1.066816	191.651032	116367.776151	0.000156	45.4
1068	-1.061389	190.787890	116842.033289	0.000149	45.4
1069	-1.060096	191.787890	116292.932337	0.000132	45.3
1070	-1.069465	192.787890	115748.968261	0.000124	47.1
1071	-1.061150	192.678355	115808.303216	0.000146	45.1
1072	-1.067550	193.678355	115268.852915	0.000161	45.2
1073	-1.061057	192.815213	115734.177110	0.000125	47.6
1074	-1.063636	191.952071	116203.273430	0.000134	48.0
1075	-1.064602	191.088929	116676.187929	0.000122	45.0
1076	-1.069101	190.225787	117152.967414	0.000114	47.5
1077	-1.059148	191.225787	116600.946997	0.000155	47.2
1078	-1.062625	190.362645	117077.110504	0.000131	49.0
1079	-1.059546	191.361625	116526.362446	0.000156	47.4
1080	-1.066039	192.361625	115980.217551	0.000157	47.6
1081	-1.066040	191.498483	116451.314564	0.000173	47.8
1082	-1.067356	190.635341	116926.254258	0.000159	45.6
1083	-1.068520	191.635341	116376.363287	0.000175	47.4
1084	-1.059453	192.635341	115831.620257	0.000156	45.1
1085	-1.063065	193.635341	115291.953213	0.000116	45.1
1086	-1.069219	192.772199	115757.464308	0.000124	43.7
1087	-1.066035	193.772199	115218.486430	0.000137	46.2
1088	-1.061914	192.909057	115683.403249	0.000122	50.8
1089	-1.063165	193.909057	115145.113218	0.000125	46.7
1090	-1.059485	194.909057	114611.809453	0.000135	45.3
1091	-1.061805	195.909057	114083.422990	0.000136	45.7
1092	-1.067372	196.909057	113559.886133	0.000125	45.6
1093	-1.068370	197.909057	113041.132421	0.000147	45.6
1094	-1.067034	198.909057	112527.096602	0.000134	44.8
1095	-1.063480	199.909057	112017.714606	0.000132	44.6
1096	-1.063851	200.909057	111512.923517	0.000171	46.3
1097	-1.060182	201.908251	111013.062939	0.000128	44.0
1098	-1.063924	202.908251	110517.265833	0.000177	47.2
1099	-1.064229	202.045109	110944.946573	0.000139	43.9
1100	-1.071447	201.181967	111375.950258	0.000182	44.7
1101	-1.068123	200.318825	111810.315757	0.000144	45.3
1102	-1.064865	201.318825	111307.387966	0.000161	45.1
1103	-1.058985	202.318825	110808.964298	0.000134	49.7
1104	-1.057693	201.455683	111238.910044	0.000157	48.8
1105	-1.063001	202.455683	110741.098091	0.000134	44.8
1106	-1.068373	201.592541	111170.516327	0.000143	45.9
1107	-1.071692	202.592541	110673.314964	0.000187	46.7
1108	-1.068692	201.729399	111102.206661	0.000138	46.3
1109	-1.066751	202.729399	110605.614764	0.000159	47.2
1110	-1.063932	201.866257	111033.980889	0.000157	46.1
1111	-1.060701	201.003115	111465.677967	0.000115	46.3
1112	-1.065379	202.003115	110965.838859	0.000118	46.9
1113	-1.064084	203.003115	110470.462539	0.000115	46.0
1114	-1.068603	204.003115	109979.489503	0.000119	45.3
1115	-1.068112	205.003115	109492.861302	0.000159	45.9
1116	-1.058520	204.139973	109912.635229	0.000131	44.7
1117	-1.067394	205.139973	109426.597163	0.000149	48.6
1118	-1.060975	206.139973	108944.838732	0.000138	49.7
1119	-1.068567	205.276831	109360.413181	0.000148	49.7
1120	-1.066955	206.276822	108879.240179	0.000150	48.5
1121	-1.057383	205.413680	109294.313369	0.000154	46.7
1122	-1.061965	206.413680	108813.716453	0.000123	49.1
1123	-1.069390	207.413680	108337.327665	0.000137	49.3
1124	-1.058808	206.550538	108748.271545	0.000124	46.3
1125	-1.063595	207.550538	108272.454370	0.000180	46.2
1126	-1.059607	206.687396	108682.905312	0.000134	46.7
1127	-1.065490	205.824254	109096.480059	0.000131	47.2
1128	-1.059697	204.962174	109512.699984	0.000142	46.5
1129	-1.065752	205.962174	109030.184778	0.000152	44.6
1130	-1.061280	206.962174	108551.902864	0.000152	44.9
1131	-1.068119	207.962174	108077.798775	0.000126	46.4
1132	-1.068762	207.099032	108486.772413	0.000159	53.8
1133	-1.065716	208.099032	108013.235841	0.000142	48.5
1134	-1.064759	207.235890	108421.720081	0.000163	48.2
1135	-1.069444	206.372748	108833.305659	0.000141	46.8
1136	-1.063565	205.509606	109248.028029	0.000125	46.3
1137	-1.065505	204.646464	109665.923189	0.000136	47.7
1138	-1.063034	203.783322	110087.027687	0.000136	47.8
1139	-1.063205	204.783322	109599.449478	0.000117	45.4
1140	-1.066941	203.950486	110005.220390	0.000139	54.1
1141	-1.060405	203.087344	110428.939677	0.000136	47.1
1142	-1.060161	204.087344	109938.334839	0.000130	49.3
1143	-1.057518	203.224201	110361.538031	0.000139	45.8
1144	-1.066421	204.224201	109871.530575	0.000167	45.3
1145	-1.069713	205.224201	109385.855170	0.000150	45.8
1146	-1.073391	204.361059	109804.807449	0.000103	44.9
1147	-1.063619	205.353209	109323.512039	0.000154	57.6
1148	-1.065478	206.353209	108842.658865	0.000138	48.7
1149	-1.061002	207.353209	108366.017177	0.000125	49.9
1150	-1.054992	206.490067	108777.179148	0.000131	46.2
1151	-1.063883	205.626925	109191.473061	0.000134	49.7
1152	-1.064360	206.626925	108711.778169	0.000188	48.4
1153	-1.062048	205.763783	109125.573106	0.000134	48.4
1154	-1.066860	206.763783	108646.455786	0.000149	48.8
1155	-1.064795	205.900641	109059.752648	0.000168	45.4
1156	-1.066119	206.900641	108581.211857	0.000145	49.6
1157	-1.058168	207.900641	108106.852277	0.000121	46.7
1158	-1.066382	208.900641	107636.619345	0.000131	46.7
1159	-1.062478	209.900641	107170.459446	0.000197	44.9
1160	-1.061682	210.900641	106708.319888	0.000135	46.6
1161	-1.061302	211.497172	106434.531989	0.000145	47.8
1162	-1.068351	210.634030	106831.140890	0.000174	47.4
1163	-1.063994	209.770888	107230.716628	0.000139	48.2
1164	-1.058839	210.770888	106768.058365	0.000147	46.2
1165	-1.067685	209.907746	107167.161471	0.000184	44.6
1166	-1.068492	209.045088	107569.033415	0.000135	60.8
1167	-1.062689	208.181946	107974.158495	0.000112	52.7
1168	-1.065001	209.181946	107505.076708	0.000136	50.8
1169	-1.061651	210.174184	107043.647092	0.000194	45.9
1170	-1.064235	211.174184	106582.598213	0.000163	47.0
1171	-1.064706	212.174184	106125.503880	0.000149	50.4
1172	-1.066927	211.311042	106519.808785	0.000121	47.5
1173	-1.067687	210.447900	106917.054663	0.000142	46.9
1174	-1.067485	209.584758	107317.274542	0.000134	69.2
1175	-1.062034	208.922635	107626.322997	0.000146	77.0
1176	-1.069576	208.059493	108031.880532	0.000147	61.1
1177	-1.067849	209.059493	107562.298167	0.000131	71.1
1178	-1.063870	208.196351	107967.372421	0.000149	49.6
1179	-1.067075	207.333209	108375.509187	0.000144	50.2
1180	-1.064519	206.470072	108786.740847	0.000129	47.6
1181	-1.069622	207.393519	108346.891221	0.000147	46.4
1182	-1.066904	206.530377	108757.907794	0.000146	44.4
1183	-1.065558	207.530377	108282.006475	0.000137	46.6
1184	-1.063249	208.530377	107810.251895	0.000143	48.7
1185	-1.060306	209.530377	107342.590091	0.000148	50.4
1186	-1.062069	208.667235	107746.008112	0.000140	45.5
1187	-1.063658	209.667235	107278.902387	0.000142	45.2
1188	-1.070314	208.804093	107681.840946	0.000152	45.0
1189	-1.069266	209.804093	107215.290116	0.000137	45.3
1190	-1.065664	210.804093	106752.764675	0.000155	48.6
1191	-1.067005	209.940950	107151.753239	0.000154	48.4
1192	-1.068169	210.940950	106689.774649	0.000158	48.7
1193	-1.064812	210.077808	107088.291623	0.000150	44.9
1194	-1.073129	209.214666	107489.796910	0.000166	46.9
1195	-1.067204	210.214666	107024.905134	0.000167	47.6
1196	-1.069479	209.351524	107425.934362	0.000145	44.8
1197	-1.062393	210.351524	106961.593638	0.000151	44.8
1198	-1.069082	211.351524	106501.249795	0.000121	44.2
1199	-1.058211	212.351524	106044.851449	0.000142	44.5
1200	-1.061745	213.351524	105592.348092	0.000148	47.4
1201	-1.065800	212.488382	105982.693826	0.000128	44.2
1202	-1.064117	213.488382	105530.719648	0.000170	45.4
1203	-1.061617	214.488382	105082.584081	0.000139	50.2
1204	-1.066083	215.488382	104638.238431	0.000135	47.1
1205	-1.068797	214.625240	105021.549071	0.000143	48.4
1206	-1.063944	213.762098	105407.678323	0.000160	46.5
1207	-1.066314	212.898956	105796.657389	0.000141	48.3
1208	-1.060285	213.898956	105346.265191	0.000134	46.4
1209	-1.063767	214.898956	104899.691510	0.000140	56.8
1210	-1.063368	214.035814	105284.923578	0.000139	50.2
1211	-1.065501	215.035814	104838.868712	0.000133	48.5
1212	-1.063182	216.035814	104396.577453	0.000134	49.9
1213	-1.071861	217.035814	103958.002542	0.000145	48.6
1214	-1.067584	216.172672	104336.336694	0.000172	49.1
1215	-1.063636	215.309577	104717.413709	0.000146	45.7
1216	-1.065896	214.446435	105101.305702	0.000159	46.7
1217	-1.056408	213.583293	105488.022733	0.000144	45.7
1218	-1.057380	212.720151	105877.596101	0.000154	45.8
1219	-1.069192	213.694326	105438.116667	0.000130	46.1
1220	-1.063146	214.694326	104990.765564	0.000146	48.5
1221	-1.071213	215.694326	104547.194452	0.000157	50.4
1222	-1.061606	214.831184	104929.837138	0.000144	50.8
1223	-1.063744	215.831184	104486.779618	0.000142	48.2
1224	-1.068403	216.831184	104047.447913	0.000170	48.3
1225	-1.073397	217.831184	103611.795223	0.000138	46.6
1226	-1.064478	218.831184	103179.775527	0.000225	45.9
1227	-1.069239	217.968042	103552.456327	0.000131	47.7
1228	-1.065254	217.104900	103927.839100	0.000163	46.6
1229	-1.064769	216.241758	104305.953336	0.000131	60.0
1230	-1.062803	217.241758	103868.137757	0.000143	52.1
1231	-1.069901	216.378974	104245.659716	0.000163	45.9
1232	-1.064476	215.515832	104626.094336	0.000124	44.4
1233	-1.062979	214.652690	105009.315846	0.000157	53.1
1234	-1.065763	213.789548	105395.354983	0.000110	49.0
1235	-1.062722	214.789548	104948.365894	0.000121	49.2
1236	-1.063794	215.789548	104505.152219	0.000176	46.7
1237	-1.060265	216.789548	104065.666324	0.000134	47.5
1238	-1.063056	217.789547	103629.861853	0.000126	44.7
1239	-1.071671	218.789547	103197.691797	0.000142	46.3
1240	-1.059899	219.789547	102769.111349	0.000172	46.4
1241	-1.066242	218.926405	103138.826136	0.000107	45.2
1242	-1.065524	219.926405	102710.733473	0.000160	45.2
1243	-1.067666	220.926405	102286.179843	0.000121	45.9
1244	-1.063765	221.926405	101865.121539	0.000154	45.7
1245	-1.062259	222.926405	101447.515575	0.000146	46.2
1246	-1.065868	222.063263	101807.765881	0.000146	45.0
1247	-1.061435	223.062975	101390.748485	0.000135	46.3
1248	-1.067553	222.199833	101750.595017	0.000151	44.3
1249	-1.069410	221.336691	102113.004914	0.000163	44.9
1250	-1.069634	222.336691	101693.368219	0.000179	51.6
1251	-1.068330	223.336691	101277.166429	0.000144	47.0
1252	-1.058432	222.473549	101636.205756	0.000135	46.6
1253	-1.066312	221.610407	101997.799812	0.000160	45.9
1254	-1.065259	220.747265	102361.975962	0.000157	49.5
1255	-1.062261	221.747265	101940.294688	0.000148	46.8
1256	-1.063161	222.747265	101522.073402	0.000178	46.3
1257	-1.062360	223.747265	101107.269693	0.000161	46.6
1258	-1.067853	224.747265	100695.841840	0.000137	46.2
1259	-1.068819	225.747265	100287.748798	0.000148	48.4
1260	-1.064821	224.884123	100639.794999	0.000158	48.2
1261	-1.065698	225.884123	100232.155197	0.000135	44.7
1262	-1.062351	225.020981	100583.810514	0.000144	44.4
1263	-1.063123	224.157839	100937.942020	0.000141	47.3
1264	-1.065623	225.157839	100527.888282	0.000132	49.0
1265	-1.061085	224.294697	100881.625427	0.000156	47.3
1266	-1.061605	223.437778	101235.283400	0.000177	44.2
1267	-1.070846	222.574636	101594.025302	0.000141	46.1
1268	-1.061593	223.574636	101178.634618	0.000148	44.7
1269	-1.060166	222.711494	101536.974436	0.000159	44.1
1270	-1.063762	223.711494	101122.049200	0.000143	45.8
1271	-1.066172	224.711494	100710.501301	0.000169	45.8
1272	-1.061998	225.711494	100302.289670	0.000125	44.4
1273	-1.065303	224.848352	100654.438144	0.000152	44.7
1274	-1.068608	223.985210	101009.068027	0.000148	47.3
1275	-1.065874	224.985210	100598.437372	0.000113	45.6
1276	-1.066715	225.985210	100191.131860	0.000140	46.3
1277	-1.069768	226.985210	99787.111266	0.000123	45.8
1278	-1.061036	226.122068	100135.645295	0.000127	44.0
1279	-1.063723	225.258926	100486.622560	0.000167	46.1
1280	-1.064716	226.258924	100080.221029	0.000117	50.6
1281	-1.059949	225.395782	100430.809196	0.000109	46.3
1282	-1.064898	224.532640	100783.862268	0.000172	46.5
1283	-1.067230	223.669498	101139.406332	0.000129	49.9
1284	-1.062099	224.669498	100727.717428	0.000139	47.0
1285	-1.070156	223.806356	101082.864771	0.000131	47.2
1286	-1.065753	224.806356	100671.635108	0.000136	46.1
1287	-1.066182	225.806356	100263.737852	0.000106	45.9
1288	-1.057850	226.806356	99859.132661	0.000106	44.8
1289	-1.060947	227.806356	99457.779841	0.000129	46.1
1290	-1.065295	226.943214	99804.013113	0.000122	47.0
1291	-1.056245	227.943121	99403.139458	0.000117	45.5
1292	-1.057588	227.079979	99748.991745	0.000148	45.8
1293	-1.066138	228.079979	99348.522015	0.000130	46.4
1294	-1.065210	229.079979	98951.255018	0.000123	45.0
1295	-1.071442	228.216837	99293.964558	0.000151	48.4
1296	-1.057449	227.353695	99639.056240	0.000145	47.8
1297	-1.060984	226.490553	99986.554990	0.000138	47.2
1298	-1.066617	227.490553	99584.179310	0.000145	50.5
1299	-1.061078	228.490553	99185.029209	0.000135	50.3
1300	-1.065174	227.627410	99529.362794	0.000136	49.5
1301	-1.063474	226.764268	99876.095505	0.000122	50.0
1302	-1.059876	227.764268	99474.606593	0.000116	47.0
1303	-1.066640	228.764268	99076.332624	0.000155	48.3
1304	-1.062857	229.764268	98681.235136	0.000164	47.0
1305	-1.065602	230.764268	98289.276278	0.000155	46.0
1306	-1.069883	229.901126	98627.407903	0.000127	46.2
1307	-1.064913	229.037984	98967.874017	0.000107	45.7
1308	-1.070576	230.037984	98573.639358	0.000150	45.3
1309	-1.066674	229.174842	98913.733712	0.000166	46.3
1310	-1.067252	230.174842	98519.929409	0.000135	51.1
1311	-1.065527	231.174261	98129.474471	0.000150	47.8
1312	-1.069507	232.174261	97741.877905	0.000120	46.3
1313	-1.067608	233.174261	97357.331187	0.000161	45.8
1314	-1.065175	232.311119	97689.070295	0.000146	45.1
1315	-1.066479	233.311119	97304.938171	0.000172	46.0
1316	-1.069117	234.311119	96923.815177	0.000174	44.7
1317	-1.061961	233.447977	97252.601516	0.000170	43.4
1318	-1.064255	234.447977	96871.887593	0.000148	44.0
1319	-1.061761	235.447977	96494.142802	0.000172	44.9
1320	-1.065009	234.584835	96820.015620	0.000133	51.8
1321	-1.063794	235.584835	96442.674474	0.000121	45.1
1322	-1.065913	236.584835	96068.263169	0.000127	44.1
1323	-1.065044	235.721723	96391.249942	0.000157	44.8
1324	-1.059093	234.858581	96716.426995	0.000103	45.9
1325	-1.063016	233.995439	97043.805452	0.000159	50.4
1326	-1.062513	233.132297	97373.407744	0.000166	48.5
1327	-1.068161	234.132297	96991.749252	0.000172	45.7
1328	-1.073687	235.132297	96613.070926	0.000151	47.7
1329	-1.071432	236.132297	96237.337997	0.000146	45.9
1330	-1.056898	235.269155	96561.475686	0.000116	46.7
1331	-1.064469	236.269155	96186.143183	0.000146	46.3
1332	-1.059375	237.269155	95813.717202	0.000120	45.6
1333	-1.063531	236.406013	96135.002808	0.000130	46.1
1334	-1.060337	237.406013	95762.971980	0.000149	46.4
1335	-1.064355	238.406013	95393.809480	0.000119	47.9
1336	-1.063170	239.406013	95027.482265	0.000103	44.8
1337	-1.068826	238.558379	95337.811085	0.000180	45.6
1338	-1.064842	237.695237	95655.907672	0.000144	45.3
1339	-1.064884	236.832095	95976.134036	0.000158	46.1
1340	-1.062863	235.968953	96298.511640	0.000157	50.8
1341	-1.069854	236.968953	95925.216674	0.000140	50.3
1342	-1.068783	237.968953	95554.804640	0.000161	48.4
1343	-1.066448	238.968953	95187.242270	0.000145	47.4
1344	-1.062756	239.968953	94822.496805	0.000157	47.5
1345	-1.069539	239.105811	95137.158297	0.000148	47.8
1346	-1.065991	238.242669	95453.915103	0.000118	47.5
1347	-1.065280	237.379527	95772.788225	0.000155	48.1
1348	-1.070781	238.379527	95403.550185	0.000172	50.1
1349	-1.064239	237.516385	95722.086335	0.000134	47.8
1350	-1.065802	236.653377	96042.706619	0.000135	46.2
1351	-1.064030	236.796317	95989.453932	0.000133	44.1
1352	-1.062563	237.796317	95618.546591	0.000167	44.9
1353	-1.065005	236.933175	95938.522440	0.000134	45.3
1354	-1.065949	237.933175	95568.007838	0.000114	48.8
1355	-1.061066	238.933175	95200.344081	0.000116	47.1
1356	-1.064929	238.070033	95517.522480	0.000188	45.7
1357	-1.075762	239.070033	95150.246323	0.000160	47.4
1358	-1.072018	238.206891	95467.090433	0.000111	46.2
1359	-1.062250	237.343749	95786.051734	0.000120	46.2
1360	-1.059135	236.480607	96107.151518	0.000134	45.2
1361	-1.066775	235.617465	96430.411363	0.000149	44.7
1362	-1.063471	234.754323	96755.853139	0.000127	44.7
1363	-1.063505	233.891181	97083.499013	0.000155	49.1
1364	-1.067521	233.028039	97413.371451	0.000155	47.0
1365	-1.065686	234.028039	97031.400230	0.000174	48.8
1366	-1.064287	235.028039	96652.412833	0.000154	44.0
1367	-1.067935	234.164897	96979.357334	0.000170	45.2
1368	-1.069876	235.164897	96600.775575	0.000139	45.2
1369	-1.065643	236.164897	96225.138089	0.000131	44.5
1370	-1.064854	237.164897	95852.410661	0.000143	50.7
1371	-1.057211	236.301755	96173.956250	0.000136	47.9
1372	-1.069457	235.438613	96497.666408	0.000135	44.7
1373	-1.059668	234.575471	96823.563066	0.000175	47.5
1374	-1.067592	233.712772	97151.499623	0.000142	46.6
1375	-1.063592	234.712772	96771.575308	0.000164	47.0
1376	-1.066399	233.849630	97099.327851	0.000157	44.3
1377	-1.067726	234.849630	96719.810679	0.000155	44.1
1378	-1.076418	235.849630	96343.248677	0.000162	46.4
1379	-1.061918	236.849630	95969.607463	0.000139	44.7
1380	-1.058463	237.849630	95598.853185	0.000142	47.9
1381	-1.066986	238.849536	95230.986981	0.000138	45.3
1382	-1.068632	239.849536	94865.906833	0.000125	45.5
1383	-1.063051	238.986394	95180.856975	0.000138	44.5
1384	-1.062240	239.986394	94816.160350	0.000137	46.1
1385	-1.062960	239.123252	95130.779719	0.000160	48.3
1386	-1.063816	240.123252	94766.466012	0.000154	50.2
1387	-1.068094	239.260109	95080.755129	0.000125	50.4
1388	-1.066599	238.396967	95397.135837	0.000135	47.5
1389	-1.061218	239.396967	95030.783123	0.000126	46.7
1390	-1.068168	240.396967	94667.233446	0.000147	49.1
1391	-1.067413	239.533825	94980.863617	0.000125	47.4
1392	-1.068136	240.533825	94617.695054	0.000173	46.3
1393	-1.067891	241.533825	94257.293132	0.000147	47.0
1394	-1.063588	242.533825	93899.626359	0.000150	45.5
1395	-1.066408	241.670683	94208.182735	0.000180	46.8
1396	-1.062408	242.670683	93850.887865	0.000227	45.4
1397	-1.064333	243.670683	93496.292914	0.000151	45.4
1398	-1.061486	244.670683	93144.367396	0.000104	44.7
1399	-1.061192	243.807723	93447.907884	0.000173	46.8
1400	-1.061474	242.944581	93753.497849	0.000153	49.2
1401	-1.060129	243.944581	93399.637248	0.000169	46.6
1402	-1.064026	243.081439	93704.911080	0.000157	46.9
1403	-1.066726	242.218297	94012.187011	0.000154	55.9
1404	-1.064876	241.399846	94305.420177	0.000173	45.6
1405	-1.068048	240.536704	94616.653632	0.000159	46.6
1406	-1.067786	241.536704	94256.259629	0.000159	51.0
1407	-1.065032	242.536704	93898.600684	0.000133	47.6
1408	-1.067775	241.673562	94207.150309	0.000140	45.8
1409	-1.061070	240.810420	94517.734399	0.000138	45.9
1410	-1.061548	241.810420	94158.092135	0.000130	47.7
1411	-1.062333	242.810420	93801.176392	0.000134	46.8
1412	-1.067459	241.947278	94109.085029	0.000121	44.6
1413	-1.064155	241.084136	94419.021785	0.000129	44.7
1414	-1.066642	240.220994	94731.006764	0.000158	55.5
1415	-1.069320	241.220994	94369.742758	0.000189	46.6
1416	-1.064595	242.220994	94011.223700	0.000190	53.3
1417	-1.069932	241.357852	94320.515143	0.000135	49.4
1418	-1.063255	240.494710	94631.848406	0.000156	46.2
1419	-1.063768	241.494710	94271.338861	0.000143	45.9
1420	-1.065959	240.631568	94582.347030	0.000129	47.3
1421	-1.072320	239.768426	94895.414070	0.000167	47.1
1422	-1.066407	240.768426	94532.897416	0.000150	45.4
1423	-1.064517	239.905284	94845.636644	0.000133	45.7
1424	-1.069425	240.905284	94483.499480	0.000156	44.8
1425	-1.065157	241.905284	94124.117203	0.000216	46.0
1426	-1.066843	241.042142	94434.153144	0.000129	47.2
1427	-1.066410	240.179089	94746.205938	0.000187	45.8
1428	-1.061142	239.315947	95060.360463	0.000152	46.7
1429	-1.063510	238.452805	95376.605234	0.000140	44.9
1430	-1.065705	239.452805	95010.409887	0.000183	48.1
1431	-1.065167	238.589663	95326.321843	0.000134	48.2
1432	-1.069158	237.726521	95644.341638	0.000147	48.5
1433	-1.065114	238.726521	95276.091444	0.000138	46.1
1434	-1.065491	239.726521	94910.666051	0.000153	50.5
1435	-1.064080	240.431974	94654.557285	0.000155	47.8
1436	-1.068591	241.431974	94293.875026	0.000158	49.9
1437	-1.056606	240.568832	94605.032156	0.000117	45.4
1438	-1.064773	241.568832	94244.726511	0.000153	55.8
1439	-1.069379	242.568832	93887.154920	0.000134	50.5
1440	-1.065444	241.705690	94195.629205	0.000141	50.4
1441	-1.066840	242.705690	93838.429368	0.000128	48.4
1442	-1.072425	241.842548	94146.583027	0.000145	46.1
1443	-1.076483	242.842548	93789.754366	0.000175	47.4
1444	-1.071909	241.979406	94097.587897	0.000170	45.8
1445	-1.064030	241.116264	94407.448805	0.000142	47.1
1446	-1.065600	242.116264	94048.643737	0.000156	50.8
1447	-1.061863	243.116264	93692.555693	0.000154	47.4
1448	-1.066241	242.253122	93999.750466	0.000127	47.1
1449	-1.066324	243.197290	93663.821136	0.000179	48.9
1450	-1.063646	242.334148	93970.827202	0.000145	48.7
1451	-1.071820	241.471006	94279.852461	0.000150	47.7
1452	-1.072599	240.607987	94590.872417	0.000155	45.7
1453	-1.067993	239.744845	94903.995991	0.000158	46.8
1454	-1.061671	238.881703	95219.199513	0.000137	44.4
1455	-1.059079	239.881703	94854.209564	0.000149	46.5
1456	-1.066116	239.018561	95169.081913	0.000166	46.7
1457	-1.062457	238.155463	95486.035384	0.000113	45.4
1458	-1.065986	239.155463	95119.000865	0.000130	44.8
1459	-1.067886	240.155463	94754.777197	0.000139	45.9
1460	-1.062397	239.292321	95068.988659	0.000172	45.9
1461	-1.064355	238.429179	95385.290936	0.000109	52.2
1462	-1.067192	239.429179	95019.029017	0.000157	47.1
1463	-1.062396	240.429179	94655.569095	0.000135	45.7
1464	-1.069284	241.429179	94294.879139	0.000140	47.4
1465	-1.069254	242.429179	93936.927604	0.000135	47.8
1466	-1.071632	243.429179	93581.683422	0.000163	47.6
1467	-1.065520	242.566037	93888.150390	0.000151	46.8
1468	-1.063164	243.566037	93533.274340	0.000143	46.9
1469	-1.060340	242.702895	93839.423805	0.000141	46.5
1470	-1.062401	241.839753	94147.584006	0.000184	48.4
1471	-1.067076	240.976611	94457.774815	0.000153	46.3
1472	-1.065739	240.113469	94770.016370	0.000132	45.3
1473	-1.057991	241.113469	94408.455338	0.000130	47.7
1474	-1.075003	242.113469	94049.642634	0.000182	45.7
